Ticker,Company,CEO,Year,SEO Pay
AXLA,"Axcella Health, Inc.",William Hinshaw,2019,"$1,345,530"
BCBP,"BCB Bancorp, Inc.",Thomas Coughlin,2019,"$1,340,641"
AGX,"Argan, Inc.",Rainer Bosselmann,2020,"$1,338,525"
PWOD,"Penns Woods Bancorp, Inc.",Richard Grafmyre,2019,"$1,337,982"
BHB,Bar Harbor Bankshares,Curtis Simard,2019,"$1,336,173"
EFSC,Enterprise Financial Services Corp,James Lally,2019,"$1,334,315"
SBCF,Seacoast Banking Corporation of Florida,Dennis Hudson III,2019,"$1,333,332"
FWRD,Forward Air Corporation,Thomas Schmitt,2019,"$1,332,721"
FISI,"Financial Institutions, Inc.",Martin Birmingham,2019,"$1,331,357"
LTHM,Livent Corp.,Paul Graves,2019,"$1,329,170"
UVSP,Univest Financial Corporation,Jeffrey Schweitzer,2019,"$1,325,057"
SMP,"Standard Motor Products, Inc.",Eric Sills,2019,"$1,324,015"
SONA,"Southern National Bancorp of Virginia, Inc.",Joe Shearin,2019,"$1,319,438"
GBLI,Global Indemnity Ltd.,Cynthia Valko,2019,"$1,317,004"
VIVO,"Meridian Bioscience, Inc.",John Kenny,2019,"$1,316,392"
ARAV,"Aravive, Inc.",Jay Shepard,2019,"$1,315,235"
NATH,"Nathan's Famous, Inc.",Eric Gatoff,2019,"$1,313,873"
AMRS,"Amyris, Inc.",John Melo,2019,"$1,306,298"
PETS,"PetMed Express, Inc.",Menderes Akdag,2020,"$1,303,460"
AGRX,"Agile Therapeutics, Inc.",Alfred Altomari,2019,"$1,301,371"
PEBO,Peoples Bancorp Inc.,Charles Sulerzyski,2019,"$1,300,266"
BFST,"Business First Bancshares, Inc.",David Melville III,2019,"$1,294,754"
BSIG,"Brightsphere Investment Group, Inc.",Guang Yang,2019,"$1,290,750"
FSBW,"FS Bancorp, Inc.",Joseph Adams,2019,"$1,290,142"
CALM,"Cal-Maine Foods, Inc.",Adolphus Baker,2019,"$1,290,084"
NWBI,"Northwest Bancshares, Inc. (Pennsylvania)",Ronald Seiffert,2019,"$1,282,464"
GCBC,"Greene County Bancorp, Inc.",Donald Gibson,2019,"$1,279,800"
HIBB,"Hibbett Sports, Inc.",Michael Longo,2020,"$1,274,666"
DRRX,DURECT Corporation,James Brown,2019,"$1,272,355"
BRT,BRT Apartments Corp.,Jeffrey Gould,2019,"$1,268,872"
AC,"Associated Capital Group, Inc.",Douglas Jamieson,2019,"$1,262,724"
VSEC,VSE Corporation,John Cuomo,2019,"$1,261,639"
GLRE,Greenlight Capital Re Ltd.,Simon Burton,2018,"$1,260,610"
LORL,"Loral Space & Communications, Inc.",Avi Katz,2018,"$1,259,251"
TBK,"Triumph Bancorp, Inc.",Aaron Graft,2019,"$1,254,853"
GORO,Gold Resource Corporation,Jason Reid,2019,"$1,253,775"
ITIC,Investors Title Company,J. Fine,2019,"$1,252,779"
IPGP,IPG Photonics Corporation,Valentin Gapontsev,2019,"$1,251,984"
FOR,"Forestar Group, Inc.",Daniel Bartok,2019,"$1,248,260"
SBBX,SB One Bancorp,Anthony Labozzetta,2019,"$1,244,724"
IVAC,"Intevac, Inc.",Wendell Blonigan,2019,"$1,240,531"
IMKTA,"Ingles Markets, Inc.",James Lanning,2019,"$1,239,539"
SCPH,"scPharmaceuticals, Inc.",John Tucker,2019,"$1,238,323"
HBNC,"Horizon Bancorp, Inc. (Indiana)",Craig Dwight,2019,"$1,238,256"
CLPR,"Clipper Realty, Inc.",David Bistricer,2019,"$1,237,460"
TLYS,"Tilly's, Inc.",Edmond Thomas,2020,"$1,236,621"
RLMD,"Relmada Therapeutics, Inc.",Sergio Traversa,2019,"$1,236,362"
FBIZ,"First Business Financial Services, Inc.",Corey Chambas,2019,"$1,231,746"
EVBN,"Evans Bancorp, Inc.",David Nasca,2019,"$1,226,421"
PFHD,Professional Holding Corp.,Daniel Sheehan,2019,"$1,223,900"
TXMD,"TherapeuticsMD, Inc.",Robert Finizio,2019,"$1,222,220"
WSBF,"Waterstone Financial, Inc.",Douglas Gordon,2019,"$1,219,674"
FRPT,Freshpet Inc.,William Cyr,2018,"$1,215,986"
INSG,Inseego Corp.,Dan Mondor,2019,"$1,213,212"
SWKH,SWK Holdings Corporation,Winston Black,2019,"$1,212,742"
PRIM,Primoris Services Corporation,Thomas McCormick,2019,"$1,205,802"
PHAS,"PhaseBio Pharmaceuticals, Inc.",Jonathan Mow,2019,"$1,203,073"
CBIO,"Catalyst Biosciences, Inc.",Nassim Usman,2019,"$1,198,865"
CUE,"Cue Biopharma, Inc.",Daniel Passeri,2019,"$1,198,614"
SFBS,"ServisFirst Bancshares, Inc.",Thomas Broughton,2019,"$1,197,563"
MRTN,"Marten Transport, Ltd.",Randolph Marten,2019,"$1,192,964"
KIDS,OrthoPediatrics Corp.,Mark Throdahl,2019,"$1,190,153"
CTRN,"Citi Trends, Inc.",Bruce Smith,2020,"$1,188,614"
PTSI,"P.A.M. Transportation Services, Inc.",Daniel Cushman,2019,"$1,188,465"
SMSI,"Smith Micro Software, Inc.",William Smith Jr.,2019,"$1,186,934"
GDP,Goodrich Petroleum Corporation,Walter (Gil) Goodrich,2019,"$1,185,158"
CLAR,Clarus Corporation,Warren Kanders,2019,"$1,179,366"
GFN,General Finance Corporation,Jody Miller,2019,"$1,175,368"
BMRC,Bank of Marin Bancorp,Russell Colombo,2019,"$1,174,698"
MPX,Marine Products Corporation,Richard Hubbell,2019,"$1,173,730"
CERC,"Cerecor, Inc.",Joseph Miller,2019,"$1,170,598"
ARCT,"Arcturus Therapeutics Holdings, Inc.",Joseph Payne,2019,"$1,165,818"
NERV,"Minerva Neurosciences, Inc.",Remy Luthringer,2019,"$1,164,934"
ACBI,"Atlantic Capital Bancshares, Inc.",Douglas Williams,2019,"$1,158,189"
ADES,"Advanced Emissions Solutions, Inc.",L. Sampson,2019,"$1,156,845"
ABCB,Ameris Bancorp,H. Proctor Jr.,2019,"$1,154,381"
NSSC,"Napco Security Technologies, Inc.",Richard Soloway,2019,"$1,153,903"
CTBI,"Community Trust Bancorp, Inc.",Jean Hale,2019,"$1,153,133"
GRC,The Gorman-Rupp Company,Jeffrey Gorman,2019,"$1,144,331"
SMMF,"Summit Financial Group, Inc.",H. Maddy III,2019,"$1,140,714"
GPX,GP Strategies Corporation,Scott Greenberg,2018,"$1,137,028"
IMXI,"International Money Express, Inc.",Robert Lisy,2019,"$1,137,000"
DT,"Dynatrace, Inc.",John Siclen,2019,"$1,132,938"
RICK,"RCI Hospitality Holdings, Inc.",Eric Langan,2018,"$1,126,575"
CWCO,Consolidated Water Co. Ltd.,Frederick McTaggart,2018,"$1,120,133"
PDVW,"Anterix, Inc.",Morgan O'Brien,2019,"$1,119,416"
TUP,Tupperware Brands Corporation,Christopher O'Leary,2019,"$1,117,517"
VLGEA,"Village Super Market, Inc.",Robert Sumas,2019,"$1,116,248"
NKSH,"National Bankshares, Inc.",F. Denardo,2019,"$1,115,350"
SOLY,"Soliton, Inc. /Tx/",Christopher Capelli,2019,"$1,111,194"
SSTI,"ShotSpotter, Inc.",Ralph Clark,2019,"$1,109,954"
BY,"Byline Bancorp, Inc.",Alberto Paracchini,2019,"$1,106,034"
FBMS,"The First Bancshares, Inc.",M. Cole,2019,"$1,104,355"
FDEF,Premier Financial Corp.,Donald Hileman,2019,"$1,102,434"
IBCP,Independent Bank Corporation,William Kessel,2019,"$1,100,995"
FCF,First Commonwealth Financial Corporation,T. Price,2019,"$1,100,205"
PRTH,"Priority Technology Holdings, Inc.",Thomas Priore,2019,"$1,100,000"
ALCO,"Alico, Inc.",John Kiernan,2019,"$1,096,304"
BFC,Bank First Corporation,Michael Molepske,2019,"$1,093,586"
CALB,California BanCorp,Steven Shelton,2019,"$1,093,432"
CFFN,"Capitol Federal Financial, Inc.",John Dicus,2019,"$1,090,821"
FBIO,"Fortress Biotech, Inc.",Lindsay Rosenwald,2019,"$1,090,016"
HFWA,Heritage Financial Corporation,Jeffrey Deuel,2019,"$1,087,339"
WAT,Waters Corporation,Christopher O'Connell,2019,"$1,084,859"
ETSY,"Etsy, Inc.",Josh Silverman,2019,"$1,083,400"
RDFN,Redfin Corporation,Glenn Kelman,2019,"$1,082,283"
ESPR,"Esperion Therapeutics, Inc.",Timothy Mayleben,2019,"$1,080,850"
PCTI,"PCTEL, Inc.",David Neumann,2019,"$1,079,918"
VHC,VirnetX Holding Corporation,Kendall Larsen,2019,"$1,075,017"
FMNB,Farmers National Banc Corp.,Kevin Helmick,2019,"$1,074,748"
DYAI,"Dyadic International, Inc.",Mark Emalfarb,2019,"$1,074,049"
SAVA,"Cassava Sciences, Inc.",Remi Barbier,2019,"$1,073,226"
MYE,"Myers Industries, Inc.",Andrean Horton,2019,"$1,072,240"
EBTC,"Enterprise Bancorp, Inc.",John Clancy,2019,"$1,072,037"
MSTR,MicroStrategy Incorporated,Michael Saylor,2019,"$1,070,232"
AGYS,"Agilysys, Inc.",Ramesh Srinivasan,2019,"$1,066,039"
CIX,CompX International Inc.,Scott James,2019,"$1,064,365"
CBNK,"Capital Bancorp, Inc.",Edward Barry,2019,"$1,064,252"
BSRR,Sierra Bancorp,Kevin McPhaill,2019,"$1,062,841"
SI,Silvergate Capital Corporation,Alan Lane,2019,"$1,062,203"
SFE,"Safeguard Scientifics, Inc.",Brian Sisko,2019,"$1,061,642"
STXB,"Spirit of Texas Bancshares, Inc.",Dean Bass,2019,"$1,058,830"
ARA,"American Renal Associates Holdings, Inc.",Joseph Carlucci,2019,"$1,058,804"
TRUP,"Trupanion, Inc.",Darryl Rawlings,2019,"$1,055,364"
AGTC,Applied Genetic Technologies Corp.,Susan Washer,2019,"$1,052,232"
FBNC,First Bancorp,Richard Moore,2019,"$1,051,960"
LAWS,"Lawson Products, Inc.",Michael DeCata,2019,"$1,050,326"
SVRA,"Savara, Inc.",Robert Neville,2019,"$1,047,816"
HTBI,"HomeTrust Bancshares, Inc.",Dana Stonestreet,2019,"$1,047,385"
UTI,"Universal Technical Institute, Inc.",Kimberly McWaters,2019,"$1,046,989"
DHX,"DHI Group, Inc.",Art Zeile,2019,"$1,046,718"
GSIT,"GSI Technology, Inc.",Lee-Lean Shu,2019,"$1,046,497"
PUB,Altabancorp,Len Williams,2019,"$1,045,865"
AYTU,"Aytu BioScience, Inc.",Joshua Disbrow,2019,"$1,043,705"
CONN,"Conn's, Inc.",Norman Miller,2020,"$1,043,158"
SEAC,"SeaChange International, Inc.",Yossi Aloni,2020,"$1,042,604"
JOE,The St. Joe Company,Jorge Gonzalez,2019,"$1,041,626"
CLCT,"Collectors Universe, Inc.",Joseph Orlando,2019,"$1,040,307"
CACC,Credit Acceptance Corporation,Brett Roberts,2019,"$1,039,000"
BRP,"BRP Group, Inc.",Trevor Baldwin,2019,"$1,037,074"
TNAV,"TeleNav, Inc.",HP Jin,2019,"$1,035,582"
DGICA,Donegal Group Inc.,Kevin Burke,2019,"$1,034,373"
CATB,"Catabasis Pharmaceuticals, Inc.",Jill Milne,2019,"$1,032,797"
PDLB,PDL Community Bancorp,Carlos Naudon,2019,"$1,029,516"
GABC,"German American Bancorp, Inc.",Mark Schroeder,2019,"$1,024,207"
ETNB,"89bio, Inc.",Rohan Palekar,2019,"$1,022,611"
MHH,"Mastech Digital, Inc.",Vivek Gupta,2019,"$1,018,920"
UHAL,AMERCO,Edward Shoen,2019,"$1,016,699"
PJT,"PJT Partners, Inc.",Paul Taubman,2019,"$1,015,000"
MBWM,Mercantile Bank Corporation,Robert Kaminski Jr.,2019,"$1,014,368"
WEYS,"Weyco Group, Inc.",Thomas Florsheim Jr.,2019,"$1,014,071"
FSB,"Franklin Financial Network, Inc.",Richard Herrington,2018,"$1,010,773"
HOME,"At Home Group, Inc.",Lewis Bird III,2020,"$1,008,676"
DISH,DISH Network Corporation,W. Carlson,2019,"$1,007,020"
PACK,Ranpak Holdings Corp.,Omar Asali,2019,"$1,006,776"
CCB,Coastal Financial Corporation,Eric Sprink,2019,"$1,006,470"
TCFC,The Community Financial Corporation,William Pasenelli,2019,"$1,006,194"
LNDC,Landec Corporation,Albert Bolles,2019,"$1,004,966"
SREV,"ServiceSource International, Inc.",Gary Moore,2019,"$1,003,860"
AXGN,"AxoGen, Inc.",Karen Zaderej,2019,"$999,963"
BWFG,"Bankwell Financial Group, Inc.",Christopher Gruseke,2019,"$997,877"
IPAR,"Inter Parfums, Inc.",Jean Madar,2018,"$994,638"
CELH,"Celsius Holdings, Inc.",John Fieldly,2019,"$994,566"
ITI,"Iteris, Inc.",Joe Bergera,2019,"$988,717"
OPBK,OP Bancorp,Min Kim,2019,"$984,258"
ARTNA,Artesian Resources Corporation,Dian Taylor,2019,"$983,218"
PSNL,"Personalis, Inc.",John West,2019,"$981,991"
APPS,"Digital Turbine, Inc.",William Stone,2019,"$980,593"
FCBP,First Choice Bancorp,Robert Franko,2019,"$977,393"
NFBK,"Northfield Bancorp, Inc.",Steven Klein,2019,"$976,573"
CFB,"CrossFirst Bankshares, Inc.",George Jones Jr.,2019,"$975,633"
AMRK,"A-Mark Precious Metals, Inc.",Gregory N. Roberts,2019,"$975,615"
PCYO,Pure Cycle Corporation,Mark Harding,2019,"$973,170"
WTBA,"West Bancorporation, Inc.",David Nelson,2019,"$972,934"
ESSA,"ESSA Bancorp, Inc.",Gary Olson,2019,"$972,566"
YMAB,"Y-mAbs Therapeutics, Inc.",Claus Moeller San Pedro,2019,"$967,497"
ISTR,Investar Holding Corporation,John D’Angelo,2019,"$965,906"
SBT,"Sterling Bancorp, Inc.",Gary Judd,2018,"$965,385"
LUNA,Luna Innovations Incorporated,Scott Graeff,2019,"$961,123"
ALSK,"Alaska Communications Systems Group, Inc.",William Bishop,2019,"$959,821"
BRID,Bridgford Foods Corporation,William Bridgford,2019,"$958,981"
TRNS,"Transcat, Inc.",Lee Rudow,2019,"$958,905"
PSB,"PS Business Parks, Inc.",Maria Hawthorne,2019,"$956,964"
FNLC,"The First Bancorp, Inc.",Tony McKim,2019,"$956,471"
CVTI,"Covenant Transportation Group, Inc.",David Parker,2019,"$953,542"
MOFG,"MidWestOne Financial Group, Inc.",Charles Funk,2019,"$952,242"
ESXB,Community Bankers Trust Corporation,Rex Smith III,2019,"$950,357"
TERP,"TerraForm Power, Inc.",Valerie Hannah,2019,"$949,805"
SFST,"Southern First Bancshares, Inc.",R. Seaver Jr.,2019,"$948,548"
ASPU,"Aspen Group, Inc.",Michael Mathews,2019,"$947,061"
KRNY,Kearny Financial Corp.,Craig Montanaro,2019,"$946,530"
NNBR,"NN, Inc.",Warren Veltman,2019,"$944,043"
AMNB,American National Bankshares Inc.,Jeffrey Haley,2019,"$941,960"
VRML,"Aspira Women's Health, Inc.",Valerie Palmieri,2019,"$941,832"
MBII,"Marrone Bio Innovations, Inc.",Pamela Marrone,2018,"$941,783"
OESX,"Orion Energy Systems, Inc.",Michael Altschaefl,2020,"$941,711"
IDN,"Intellicheck, Inc.",Bryan Lewis,2019,"$941,360"
CFFI,C&F Financial Corporation,Thomas Cherry,2019,"$939,650"
MRBK,Meridian Corporation,Christopher Annas,2019,"$937,573"
AVCO,Avalon GloboCare Corp.,David Jin,2019,"$934,722"
APT,"Alpha Pro Tech, Ltd.",Lloyd Hoffman,2019,"$934,000"
MLR,"Miller Industries, Inc.",Jeffrey Badgley,2019,"$929,877"
CZNC,Citizens & Northern Corporation,J. Scovill,2019,"$926,207"
OPRX,OptimizeRx Corp.,William Febbo,2018,"$923,138"
GH,"Guardant Health, Inc.",Helmy Eltoukhy,2019,"$914,906"
JYNT,The Joint Corp. (United States),Peter Holt,2019,"$912,685"
NTLA,"Intellia Therapeutics, Inc.",John Leonard,2019,"$903,786"
EML,The Eastern Company,August Vlak,2019,"$902,146"
TYME,"Tyme Technologies, Inc.",Steve Hoffman,2019,"$900,439"
BH,"Biglari Holdings, Inc.",Sardar Biglari,2019,"$900,000"
HBCP,"Home Bancorp, Inc.",John Bordelon,2019,"$893,650"
HBT,"HBT Financial, Inc.",Fred Drake,2019,"$891,765"
FMBH,"First Mid Bancshares, Inc.",Joseph Dively,2019,"$884,933"
FCEL,"FuelCell Energy, Inc.",Jason Few,2019,"$883,169"
PVAC,Penn Virginia Corporation,John Brooks,2019,"$882,720"
WINA,Winmark Corporation,Brett Heffes,2019,"$881,930"
GNTY,"Guaranty Bancshares, Inc.",Tyson Abston,2019,"$881,851"
CDMO,"Avid Bioservices, Inc.",Roger Lias,2019,"$879,677"
SRT,"Startek, Inc.",Lance Rosenzweig,2019,"$877,845"
PCB,PCB Bancorp,Henry Kim,2019,"$877,054"
WMC,Western Asset Mortgage Capital Corporation,Lisa Meyer,2019,"$875,005"
CALX,"Calix, Inc.",Carl Russo,2019,"$875,000"
PAYS,"PaySign, Inc.",Mark Newcomer,2018,"$874,936"
VRRM,Verra Mobility Corp.,David Roberts,2019,"$873,434"
AMSWA,"American Software, Inc.",James Edenfield,2019,"$872,569"
ELMD,"Electromed, Inc.",Kathleen Skarvan,2019,"$867,573"
PBFS,"Pioneer Bancorp, Inc.",Thomas Amell,2019,"$866,131"
SMED,Sharps Compliance Corp.,David Tusa,2019,"$863,741"
FPRX,"Five Prime Therapeutics, Inc.",William Ringo Jr.,2019,"$863,555"
GAIA,"Gaia, Inc.",Jirka Rysavy,2019,"$859,976"
INVA,"Innoviva, Inc.",Geoffrey Hulme,2019,"$856,435"
OPCH,"Option Care Health, Inc.",John Rademacher,2019,"$856,179"
HTBK,Heritage Commerce Corp,Keith Wilton,2019,"$855,606"
CHMG,Chemung Financial Corporation,Anders Tomson,2019,"$854,923"
PLYM,"Plymouth Industrial REIT, Inc.",Jeffrey Witherell,2019,"$851,029"
WNEB,"Western New England Bancorp, Inc.",James Hagan,2019,"$846,173"
RC,Ready Capital Corporation,Andrew Ahlborn,2019,"$846,096"
SPFI,"South Plains Financial, Inc.",Curtis Griffith,2019,"$845,006"
LYRA,"Lyra Therapeutics, Inc.",Maria Palasis,2019,"$842,684"
UBFO,United Security Bancshares,Dennis Woods,2019,"$841,706"
SAL,"Salisbury Bancorp, Inc.",Richard Cantele Jr.,2019,"$837,404"
PICO,"PICO Holdings, Inc.",Dorothy Timian-Palmer,2019,"$837,217"
VTVT,"vTv Therapeutics, Inc.",Stephen Holcombe,2019,"$832,803"
BELFB,Bel Fuse Inc.,Daniel Bernstein,2019,"$830,335"
FCBC,"First Community Bancshares, Inc.",William Stafford,2019,"$826,936"
VALU,"Value Line, Inc.",Howard Brecher,2019,"$822,750"
SLNO,"Soleno Therapeutics, Inc.",Anish Bhatnagar,2019,"$822,089"
FVE,"Five Star Senior Living, Inc.",Katherine Potter,2019,"$821,404"
PFIS,Peoples Financial Services Corp.,Craig Best,2019,"$820,173"
NRIM,"Northrim BanCorp, Inc.",Joseph Schierhorn,2019,"$811,275"
ULBI,Ultralife Corporation,Michael Popielec,2019,"$810,787"
XONE,The ExOne Co.,John Hartner,2019,"$806,397"
REFR,Research Frontiers Incorporated,Joseph Harary,2019,"$804,605"
LAKE,"Lakeland Industries, Inc.",Christopher Ryan,2020,"$804,015"
LYFT,"Lyft, Inc.",Logan Green,2019,"$801,564"
VERU,Veru Inc.,Mitchell Steiner,2019,"$800,217"
FRBA,First Bank,Patrick Ryan,2019,"$799,471"
CARE,Carter Bank & Trust,Litz Van Dyke,2019,"$798,989"
WRTC,"Wrap Technologies, Inc.",David Norris,2019,"$798,325"
CSTR,"CapStar Financial Holdings, Inc.",Timothy Schools,2019,"$795,562"
ARR,"ARMOUR Residential REIT, Inc.",Scott Ulm,2019,"$793,000"
MNSB,"MainStreet Bancshares, Inc.",Jeff Dick,2019,"$791,235"
EFR,Energy Fuels Inc.,Mark Chalmers,2019,"$788,800"
MORF,"Morphic Holding, Inc.",Praveen Tipirneni,2019,"$788,231"
XCUR,"Exicure, Inc.",David Giljohann,2019,"$785,462"
RBNC,"Reliant Bancorp, Inc.",DeVan Ard,2019,"$784,869"
PVBC,"Provident Bancorp, Inc.",David Mansfield,2019,"$784,585"
SMBK,"SmartFinancial, Inc.",William Carroll Jr.,2019,"$783,931"
BSBK,Bogota Financial Corp.,Joseph Coccaro,2019,"$782,568"
HBMD,"Howard Bancorp, Inc.",Mary Scully,2019,"$780,104"
GNE,Genie Energy Ltd.,Michael Stein,2019,"$779,035"
ICBK,"County Bancorp, Inc.",Timothy Schneider,2019,"$777,227"
DOMO,"Domo, Inc.",Joshua James,2020,"$776,546"
OVLY,Oak Valley Bancorp,Christopher Courtney,2019,"$768,782"
GWRS,"Global Water Resources, Inc.",Ron Fleming,2019,"$766,651"
CYBE,CyberOptics Corporation,Subodh Kulkarni,2019,"$764,467"
MFNC,Mackinac Financial Corporation,Paul Tobias,2019,"$758,812"
HTLD,"Heartland Express, Inc.",Michael Gerdin,2019,"$757,591"
IGMS,"IGM Biosciences, Inc.",Fred Schwarzer,2019,"$757,100"
UMH,"UMH Properties, Inc.",Samuel Landy,2019,"$753,371"
PAE,"PAE, Inc.",John Heller,2019,"$753,157"
PMT,PennyMac Mortgage Investment Trust,David Spector,2019,"$747,969"
VXRT,"Vaxart, Inc.",Wouter Latour,2019,"$747,711"
ACNB,ACNB Corporation,James Helt,2019,"$740,887"
TWO,Two Harbors Investment Corp.,Thomas Siering,2019,"$740,612"
SHBI,"Shore Bancshares, Inc.",Lloyd Beatty Jr.,2019,"$739,534"
RMNI,"Rimini Street, Inc.",Seth Ravin,2019,"$729,952"
TELL,Tellurian Inc.,Meg Gentle,2019,"$727,749"
PEN,"Penumbra, Inc.",Adam Elsesser,2019,"$726,690"
BCEL,"Atreca, Inc.",John Orwin,2019,"$725,014"
SBFG,"SB Financial Group, Inc.",Mark Klein,2019,"$723,972"
NPK,"National Presto Industries, Inc.",Maryjo Cohen,2019,"$722,271"
SPRO,"Spero Therapeutics, Inc.",Ankit Mahadevia,2018,"$721,324"
MBIN,Merchants Bancorp,Michael Petrie,2019,"$717,342"
LOB,"Live Oak Bancshares, Inc.",James Mahan,2019,"$716,226"
AVID,"Avid Technology, Inc.",Jeff Rosica,2019,"$714,229"
BGSF,"BG Staffing, Inc.",Beth Garvey,2018,"$713,210"
FORR,"Forrester Research, Inc.",George Colony,2019,"$712,691"
PBIP,"Prudential Bancorp, Inc.",Dennis Pollack,2019,"$711,375"
BANF,BancFirst Corporation,David Harlow,2019,"$711,282"
SNFCA,Security National Financial Corporation,Scott Quist,2019,"$707,810"
LEVL,"Level One Bancorp, Inc.",Patrick Fehring,2019,"$705,206"
BOCH,Bank of Commerce Holdings,Randall Eslick,2019,"$703,151"
FRBK,"Republic First Bancorp, Inc.",Harry Madonna,2019,"$702,955"
NRBO,"NeuroBo Pharmaceuticals, Inc.",Steven Gullans,2019,"$699,668"
WABC,Westamerica Bancorporation,David Payne,2019,"$695,274"
KROS,"Keros Therapeutics, Inc.",Jasbir Seehra,2019,"$694,519"
OVBC,Ohio Valley Banc Corp.,Thomas Wiseman,2019,"$693,489"
MLSS,Milestone Scientific Inc.,Leonard Osser,2019,"$691,302"
RTIX,"RTI Surgical Holdings, Inc.",Camille Farhat,2019,"$690,184"
FRGI,"Fiesta Restaurant Group, Inc.",Richard Stockinger,2019,"$690,000"
FSFG,"First Savings Financial Group, Inc.",Larry Myers,2019,"$689,605"
GRIF,"Griffin Industrial Realty, Inc.",Michael Gamzon,2019,"$688,419"
FDBC,"Fidelity D&D Bancorp, Inc.",Daniel Santaniello,2019,"$680,730"
PING,Ping Identity Holding Corp.,Andre Durand,2019,"$680,181"
ACTG,Acacia Research Corporation,Clifford Press,2019,"$678,130"
PAVM,"PAVmed, Inc.",Lishan Aklog,2019,"$677,850"
CVCY,Central Valley Community Bancorp,James Ford,2019,"$676,276"
IIN,IntriCon Corporation,Mark Gorder,2019,"$675,982"
ORIC,"Oric Pharmaceuticals, Inc.",Jacob Chacko,2019,"$672,129"
FCCO,First Community Corporation,Michael Crapps,2019,"$672,107"
RRBI,"Red River Bancshares, Inc.",R. Chatelain,2019,"$668,736"
STOK,"Stoke Therapeutics, Inc.",Edward Kaye,2019,"$668,367"
ALTG,"Alta Equipment Group, Inc.",Ryan Greenawalt,2019,"$668,360"
AE,"Adams Resources & Energy, Inc.",Townes Pressler,2019,"$667,975"
WHG,"Westwood Holdings Group, Inc.",Brian Casey,2019,"$666,800"
MPB,"Mid Penn Bancorp, Inc.",Rory Ritrievi,2018,"$665,144"
PLT,"Plantronics, Inc.",Robert Hagerty,2020,"$664,433"
APPF,"AppFolio, Inc.",Jason Randall,2019,"$662,850"
DBCP,Delmar Bancorp,Lloyd Harrison III,2019,"$662,585"
CIVB,"Civista Bancshares, Inc.",Dennis Shaffer,2019,"$660,145"
GNPX,"Genprex, Inc.",J. Varner,2019,"$659,076"
AKTS,"Akoustis Technologies, Inc.",Jeffrey Shealy,2019,"$658,709"
FNCB,"FNCB Bancorp, Inc.",Gerard Champi,2019,"$656,873"
HWBK,"Hawthorn Bancshares, Inc.",David Turner,2019,"$654,512"
ABTX,"Allegiance Bancshares, Inc.",George Martinez,2019,"$654,354"
EFC,Ellington Financial Inc.,John Herlihy,2019,"$653,824"
DJCO,Daily Journal Corporation,Gerald Salzman,2019,"$650,000"
MCF,Contango Oil & Gas Company,Wilkie Colyer Jr.,2019,"$647,997"
SENEA,Seneca Foods Corporation,Kraig Kayser,2019,"$647,785"
NWFL,Norwood Financial Corp.,Lewis Critelli,2019,"$640,266"
ATXI,"Avenue Therapeutics, Inc.",Lucy Lu,2019,"$639,783"
CRMD,CorMedix Inc.,Mohammed Baluch,2018,"$637,841"
LOGC,"LogicBio Therapeutics, Inc.",Frederic Chereau,2019,"$632,900"
GNSS,Genasys Inc.,Richard Danforth,2019,"$631,963"
XPEL,"XPEL, Inc.",Ryan Pape,2019,"$631,500"
LMST,"Limestone Bancorp, Inc.",John Taylor,2019,"$631,344"
OPI,Office Properties Income Trust,David Blackman,2019,"$630,547"
RVSB,"Riverview Bancorp, Inc.",Kevin Lycklama,2019,"$627,368"
NXTC,"NextCure, Inc.",Michael Richman,2019,"$625,679"
TTEC,"TTEC Holdings, Inc.",Kenneth Tuchman,2019,"$625,069"
SLCT,"Select Bancorp, Inc.",William Hedgepeth,2019,"$621,645"
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Kemper Isely,2019,"$620,335"
KRYS,"Krystal Biotech, Inc.",Krish Krishnan,2019,"$619,878"
HSTM,"HealthStream, Inc.",Robert Frist Jr.,2019,"$617,448"
UPWK,"Upwork, Inc.",Stephane Kasriel,2019,"$614,769"
LJPC,La Jolla Pharmaceutical Company,Dennis Mulroy,2019,"$613,087"
HSKA,Heska Corporation,Kevin Wilson,2019,"$609,296"
INFU,"InfuSystem Holdings, Inc.",Richard DiIorio,2019,"$606,287"
HCHC,"HC2 Holdings, Inc.",Philip Falcone,2019,"$600,000"
RMTI,"Rockwell Medical, Inc.",Stuart Paul,2019,"$600,000"
RBCAA,"Republic Bancorp, Inc.",Steven Trager,2019,"$591,573"
SBBP,Strongbridge Biopharma Plc,John Johnson,2019,"$591,199"
DZSI,DASAN Zhone Solutions Inc.,Il Kim,2019,"$586,537"
ULH,"Universal Logistics Holdings, Inc.",Jeffrey Rogers,2019,"$583,537"
MCBC,Macatawa Bank Corporation,Ronald Haan,2019,"$583,521"
TCX,Tucows Inc.,Elliot Noss,2018,"$575,987"
YORW,The York Water Company,Jeffrey Hines,2019,"$573,807"
BFIN,BankFinancial Corporation,F. Gasior,2019,"$571,628"
FMAO,"Farmers & Merchants Bancorp, Inc.",Lars Eller,2019,"$565,372"
CVLY,"Codorus Valley Bancorp, Inc.",Larry Miller,2019,"$563,226"
